Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	0ce018eb-be17-4784-b478-27dfbb1c52fe	Detection		NeuN: Ignore*	Root object (Image)	Polygon	372.5	625.78	3101.9043	611.3475	4035.124	1158.4976	0.6096	45.9216
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	42c2d8b4-4b8b-4f16-b0c5-06d934b9e1f0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	568.41	910.18	5593.9683	516.9437	4633.9966	1156.5917	0.5381	53.6901
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c9961697-1061-42e0-b51b-0718cda9c84d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	459.18	854.8	3048.3591	765.7336	2855.5059	1070.9797	0.6351	46.5976
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	0157dc8c-7aa9-4c69-9b6b-51e500b677f6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	454.73	556.72	2128.7351	460.004	2404.4387	1044.7678	0.6264	47.2336
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	ad145937-a49d-452f-a951-08db8ae700f5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	434.79	772.69	2986.5293	706.4669	3987.6304	1034.5021	0.6326	44.3012
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9fc1d137-95ee-4548-a11a-0fa1f509f70c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	615.03	927.88	2374.5459	548.8406	3007.4143	1030.5139	0.6453	42.8337
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	3dafd73c-7888-42b7-b4ea-24720b80d487	Detection		NeuN: Ignore*	Root object (Image)	Polygon	730.4	426.71	2177.9177	436.5473	5074.7817	1000.2519	0.6516	39.3001
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8f408608-8717-42f7-8d8b-a3f4d0ee5892	Detection		NeuN: Ignore*	Root object (Image)	Polygon	478.09	900.19	2728.1943	536.6627	5096.1904	997.3619	0.5728	49.3578
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e25287a3-11b6-4f16-b593-dcf5f851e268	Detection		NeuN: Ignore*	Root object (Image)	Polygon	416.65	702.62	2938.1799	723.0753	2922.4392	988.606	0.6571	44.3203
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	2f060c5c-80c6-45ac-b5b0-02e7f0a35155	Detection		NeuN: Ignore*	Root object (Image)	Polygon	597.54	568.53	3689.2991	686.0342	2820.6624	957.6223	0.5428	51.3078
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	55159786-2b3b-417b-83d5-67af8d659be2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	744.29	371.11	3635.4177	657.5333	3030.6799	909.5089	0.6087	42.8643
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f677f4b2-fbfa-4619-88ab-fc29ac8551ee	Detection		NeuN: Ignore*	Root object (Image)	Polygon	695.5	367.37	2959.6267	2074.8386	2762.3225	897.8987	0.6271	39.8153
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b0845e2e-adba-4731-8724-efde7742b86a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	698.58	934.18	3366.1494	688.1823	4673.1685	876.3605	0.7011	37.7458
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	637d1d5e-dbca-4fda-8ebb-28e7675c3eb7	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	468.32	619.38	4958.6367	518.4811	3785.6792	869.1137	0.5643	47.0992
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	ac769adc-aefb-48bb-8e1f-52452f39c1f8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	716.2	329.29	3226.8301	1044.895	2793.8201	821.2717	0.6865	40.0016
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	ffc6fa06-2439-4d06-ba80-2e618811218a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	658.69	924.83	3044.8757	692.2139	3495.7214	818.7345	0.4453	46.983
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	16ed607f-5b41-47ad-b6fb-5dea24da07b8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	848.93	632.52	2286.2747	525.6736	3064.3005	810.5059	0.672	36.6725
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b54d42f3-f132-401b-afa0-b57ecea8b0a0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	386.81	681.27	5422.7202	494.89	2837.3101	809.7593	0.6567	37.3048
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	065fe0bf-2d9a-4e26-80a4-4e7c038086d3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	387.52	489.48	2206.1865	573.7047	7532.0469	794.0068	0.6542	37.0115
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c488c47a-40f4-4d31-8b4b-5e337a01a3db	Detection		NeuN: Ignore*	Root object (Image)	Polygon	395.18	740.15	2522.7527	565.165	4876.1597	789.9982	0.6252	36.0998
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	782329c8-1db8-4a8f-95f5-d9bde6019514	Detection		NeuN: Ignore*	Root object (Image)	Polygon	414.98	490.97	2127.959	1180.3077	1674.8206	787.6072	0.5452	44.8107
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9e701249-bea5-4aed-b6ce-74b5f1772b7d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	421.32	554.96	3048.9685	718.9158	1634.3053	772.3555	0.5379	45.5118
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9fce01f7-80c0-4f78-beb4-f624cdf65b82	Detection		NeuN: Ignore*	Root object (Image)	Polygon	834.13	787.77	3706.9363	711.0851	3906.1914	766.5083	0.6208	36.1957
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	a4ff3432-7311-4144-9ff1-89c178ec2c20	Detection		NeuN: Ignore*	Root object (Image)	Polygon	510.07	587.15	2545.7957	609.6298	3394.0828	766.3628	0.4942	44.8998
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c4166933-8983-4bd7-ad1c-4ae9e61a8079	Detection		NeuN: Ignore*	Root object (Image)	Polygon	368.72	536.87	2428.7988	465.8045	5082.7598	744.4814	0.6575	37.0741
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9cf0212a-4172-4b39-b6cf-5eb7aae8402d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	872.34	613.86	2041.2142	361.978	2833.9451	739.7521	0.6832	36.4683
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e6062036-1960-42d9-a792-c124d7ed2930	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	827.42	758.79	4340.9595	547.564	3920.4011	707.8868	0.6457	36.4983
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e3232eb6-ce18-4e5e-b263-91f9d520324a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	501.66	197.87	1326.5358	227.5	917.6548	691.2448	0.18	85.2298
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	fc07f7de-b6f6-45a5-9568-7feaab5c708d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	825.53	850.79	3535.3809	685.3452	4584.9644	684.7595	0.6382	36.0869
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7dec725e-136b-43c8-91a9-a08f6feaa17d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	637.54	561.63	2034.4125	490.9937	2356.2063	661.118	0.5343	43.1767
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	4606507d-ef86-4920-87d4-5fb67056aeb9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	629.84	950.43	3105.3789	675.2609	4079.9131	658.8636	0.5064	41.5011
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b63e860f-8bad-4996-bbd7-e25f3cdc5232	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	372.82	597.68	4995.9937	604.5187	4900.6562	657.4955	0.6371	37.7353
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	2bd031ae-5114-4138-b5e6-54d5f227661e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	408.24	529.49	2985.1292	651.0193	3872.8452	633.4713	0.6261	37.4428
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	cf48bcd1-070b-4811-b370-6aa1091eee1d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	868.94	470.47	4460.4375	497.75	4670.1626	633.2576	0.6179	32.9203
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	fb4d032d-6cb0-48cc-84eb-638c84f22169	Detection		NeuN: Ignore*	Root object (Image)	Polygon	441.5	621.69	3666.2026	566.25	2084.6824	632.375	0.6773	34.6021
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	90f696ae-6c16-4152-a983-0797956b2c6f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	454.57	733.68	3091.6887	759.6556	1841.9735	627.8547	0.625	37.9634
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5629b268-669d-4287-acef-4d343a4d7634	Detection		NeuN: Ignore*	Root object (Image)	Polygon	668.17	328.55	2951.2078	692.0974	4719.8442	623.7396	0.6405	36.7503
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	34e5d89c-9692-4352-8979-4bef9b00669a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	731.46	928.76	2448.3699	471.2945	3400.9314	622.2528	0.6122	38.3471
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	05ad3715-fc9c-410a-893b-b52f7daa4118	Detection		NeuN: Ignore*	Root object (Image)	Polygon	746.04	902.95	2647.5137	655.8561	1992.7192	612.2452	0.6611	32.6367
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c03f1ed9-b311-43b4-8737-92a3358b2715	Detection		NeuN: Ignore*	Root object (Image)	Polygon	573.63	946.92	2553.4258	563.75	2593.7026	608.1111	0.617	33.0725
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	27da4763-d865-4f2c-8f1f-6fced41d3060	Detection		NeuN: Ignore*	Root object (Image)	Polygon	838.97	695.22	2877.6438	651.5137	4204.5205	598.24	0.5559	36.5299
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	450a8358-1ea7-41a3-8401-eb17feebcfe4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	739.54	332.34	3397.9436	950.2042	3022.3804	596.9912	0.6722	34.3962
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b7a094a8-1f4f-431e-b569-55bfab3a2684	Detection		NeuN: Ignore*	Root object (Image)	Polygon	445.72	686.59	3090.5103	676.6395	3812.6736	589.8774	0.6668	36.2364
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	6a7ab0ef-9c01-49a0-9ddc-05bb06ab3b1d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	772.61	345.94	2888.4055	650.7552	1989.2937	579.7477	0.5682	35.8502
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	a4a7d7ed-67a7-4d2e-8f95-f1a46be6dc3b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	364.59	567.92	3525.707	649.8071	5196.6216	577.2377	0.6869	30.7721
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	0b82e1a3-e1dc-4f98-befb-341bcd839674	Detection		NeuN: Ignore*	Root object (Image)	Polygon	771.11	898.19	3172.8333	573.8561	3467.9622	573.2899	0.6606	33.5764
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	0b6091ed-0e72-4a3b-af3d-b9a010cf8f5e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	845.87	663.91	2412.4246	587.5036	3572.3813	575.1049	0.6482	31.5911
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b59661c5-701f-476e-8246-2c6a2be151f0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	700.02	902.61	2751.4072	566.4	4802.2144	571.7377	0.5134	38.4566
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5a69356a-4cd8-4a40-935f-384869b4c968	Detection		NeuN: Ignore*	Root object (Image)	Polygon	425.04	163.26	1648.4191	230.9485	1029.6104	565.1331	0.2869	58.4497
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	449fbeeb-c0c1-4c15-b80d-3cbfca26541c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	877.55	648.63	4275.5737	542.5515	3976.8235	560.5167	0.5431	39.6238
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	73995ca4-fe8a-4a45-be01-fe3ef9edd0f4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	375.21	655.8	5870.0737	456.4918	4823.6558	517.2126	0.6042	30.5883
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	a8fae026-01c1-4187-8982-1c3b51dafbcd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	568.29	256.19	1401.3411	338.4419	850.6124	518.3885	0.3946	49.7027
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	aaf3430d-c376-4cb7-8017-2fc052dabe1b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	763.29	419.2	2230.7742	514.4677	2452.1936	511.131	0.69	30.2074
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	fa377381-4f68-476b-92f9-1764381397bd	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	743.01	868.5	5496.439	502.4634	6838.8457	506.9934	0.6514	29.9258
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	fa62d1a3-d7a6-4626-bbc8-d3ef695b3e9a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	856	727.88	3020.2666	647.6667	3386.625	506.3798	0.6528	30.4135
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7796cf45-89e1-4de1-a1ce-df4ac3faf907	Detection		NeuN: Ignore*	Root object (Image)	Polygon	418.94	733.77	2285.9573	524.735	6604.3247	496.374	0.6446	28.9761
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d355713b-09b0-4af6-aae1-51f312c98af8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	868.67	745.3	2624.7334	555.8333	3323.8501	490.7248	0.6262	30.2545
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	1fd21f68-afe5-4a63-8014-27c516c5cda7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	485.4	236.74	1774.8264	282.6529	1153.2644	495.7455	0.5613	34.8208
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	2f5b2ac8-13ce-4611-9a11-89dafc0df5ad	Detection		NeuN: Ignore*	Root object (Image)	Polygon	447.6	828.4	2757.4194	644.629	2303.0564	494.8969	0.602	32.4234
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8c036733-6e64-4ae2-bb50-777f3cb7db5a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	852.21	811.26	3161.0593	442.4322	4895.9321	489.3729	0.6385	31.2277
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f280c054-2d99-4302-9f4b-48c935b62339	Detection		NeuN: Ignore*	Root object (Image)	Polygon	777.85	875.41	2448.9238	559.9619	1556.1904	422.6446	0.5089	29.5077
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	10c8b352-123d-4888-90de-c39de76ea4d8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	777.76	387.62	2567.426	385.3304	4361.313	484.9958	0.655	31.9083
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f23dab71-1af2-4380-bd5b-446209d5b2dc	Detection		NeuN: Ignore*	Root object (Image)	Polygon	862.34	435.4	3368.7876	419.3186	4933.0088	486.243	0.4957	36.6712
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	2a94722c-2da3-4b7f-95ea-e3b474e4ad18	Detection		NeuN: Ignore*	Root object (Image)	Polygon	811.11	877.47	2835.2856	533.3782	3733.4707	484.62	0.6626	26.313
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	1bda30ae-583c-4f06-ab6e-90619011dff8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	840.22	568.58	5122.1665	449.3421	5331.9033	479.3733	0.5922	32.4135
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b1a71c74-f4b1-476f-8fae-01d1a72a046f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	842.19	446.42	2575.2434	498.3391	5487.0957	475.995	0.467	37.2014
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8f5313e5-33ab-47e9-b806-f26b9f79be12	Detection		NeuN: Ignore*	Root object (Image)	Polygon	867.19	582.04	2117.3276	414.7059	2157.0251	474.8729	0.5963	31.0674
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e0acc17c-52a0-4b45-94eb-81e2495afa70	Detection		NeuN: Ignore*	Root object (Image)	Polygon	523	917.7	2891.2156	642.3104	3183.3188	474.4877	0.5303	35.9322
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	77bc5730-6b35-43fe-83f2-b7f3465feeed	Detection		NeuN: Ignore*	Root object (Image)	Polygon	855.5	785.48	2912.5913	539.113	5728.4175	473.0069	0.5235	36.9123
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	2e61efc0-e34e-4dc3-9a10-9bd653fbcee6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	691.94	328.99	2553.7788	1469.9823	3013.0266	471.6287	0.6758	28.6021
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	aa17ec2a-a516-4dad-9ae6-8f9964fed57b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	383.02	552.71	4518.168	350.7257	2687.6548	470.3671	0.6746	29.4265
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	ffaa0cd8-23ea-4f1c-884b-6d455aa85dc9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	867.89	774.5	2532.2727	510.9849	4441.8184	278.3224	0.5548	26.3465
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9a4b23a0-1d42-4658-9313-003a6e6164e4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	802.11	429.71	5998.0264	510.7964	2964.947	458.6278	0.6301	29.0763
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7f9869fa-95e0-426f-b1b5-fe8146d65693	Detection		NeuN: Ignore*	Root object (Image)	Polygon	374.23	514.15	3189.3333	653.8018	4324.4595	456.6236	0.6267	30.3519
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8af30c7e-fbf5-4b69-bdd8-ac633d991623	Detection		Ignore*	Root object (Image)	Polygon	418.88	324.69	1176.7264	213.9811	809.1415	455.248	0.3114	51.2304
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	59af7bd9-cce5-4984-9237-2258ce1f8481	Detection		NeuN: Ignore*	Root object (Image)	Polygon	819.51	565.14	3238.8572	537.2095	2633.5525	451.2398	0.6799	28.5675
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	11072ec3-f791-4717-9a42-e15d9760890d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	874.66	496.58	2951.1667	555.8704	4018.9536	451.1334	0.5027	31.609
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c480b946-4a18-4422-9289-5e726b999d8c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	470.36	802.86	2752.1194	638.9358	3202.9634	442.5123	0.7255	28.711
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	228fd081-567d-41f4-8f68-d404c41a96bd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	506.01	922.21	3272.6382	688.7905	5452.7715	434.5214	0.579	30.4143
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	228c5e56-41db-4cf9-b28f-51ab8b2defb2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	796.78	451.27	7054.8877	1394.4486	4785.2617	433.481	0.687	27.4644
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d8efcb9b-8a04-4dc1-b1f7-7ed4a1372728	Detection		NeuN: Ignore*	Root object (Image)	Polygon	818.41	418.84	3094.8113	493.4434	3676.6321	426.7439	0.5654	29.8323
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	a78fa196-0f53-4f5a-bcd3-54acb06f0be4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	388.99	573.51	3123.4563	564.9709	3598.8059	413.7656	0.5912	27.8325
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	67eccd0a-c7d4-45d3-9eda-a631888d77d5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	403.98	590.4	2378.9807	511.4135	4273.0576	412.6237	0.4892	30.8846
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	ed0fcb47-de8c-46bf-9be8-88696c284a1f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	824.15	385.15	3822.7576	575.8182	2946.2524	412.9913	0.5539	31.8886
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	56ecc448-0b11-4b59-b32d-e74b0b8f544e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	781.04	540.32	2316.4106	412.9895	4911.1367	412.99	0.6991	25.1289
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	91e29594-daa1-4adf-9f4f-98e24cdcc216	Detection		NeuN: Ignore*	Root object (Image)	Polygon	807.97	653.53	2183.4902	481.3431	1725.2157	412.8728	0.674	25.8973
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	124d4e95-71d5-423d-9cc6-62ca70274170	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	724.38	882.49	10878.584	464.802	4882.2671	410.5154	0.6171	27.6807
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	4119d4e2-a352-416d-91f6-5299a5d22e03	Detection		NeuN: Ignore*	Root object (Image)	Polygon	445.89	259.87	1760.7327	271.9505	1131.0693	409.257	0.4707	36.251
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8a158e83-2edc-4c2d-a21d-55053a5f42f8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	801.88	852.31	2556.134	590.8557	2450.6599	409.3643	0.6367	27.4103
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	a336d58e-58bf-45ba-b74d-92418eaaa5ff	Detection		NeuN: Ignore*	Root object (Image)	Polygon	274.17	255.43	1287.0103	211.8163	978.3674	408.6214	0.5576	32.7959
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	625fe8ae-7088-4461-b426-5c6d7631a2b4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	791.59	895.5	6648.4624	410.4301	5016.9893	393.1934	0.6645	30.4801
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9e91c91b-8840-41e0-b7ae-e1ac6dedb8af	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	813.09	773.56	11613.4619	579.043	5868.7852	394.125	0.65	27.392
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	369b870e-179d-4773-a4be-76cfafe25e15	Detection		NeuN: Ignore*	Root object (Image)	Polygon	792.01	359.51	2754.8	558.2526	3537.6526	393.2351	0.6095	28.5049
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7871b060-0113-4a58-acba-0f8d22021300	Detection		NeuN: Ignore*	Root object (Image)	Polygon	440.51	228.55	1554.5209	254.2604	938.6562	391.2506	0.5216	28.531
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c9cb7df3-d916-4466-8c5f-1b78d1899ae2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	822.68	441.81	2893.9141	508.4193	5301.4194	384.8755	0.5589	30.0002
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	670b5ccf-971b-4b60-800d-5d8974c5a289	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	838.78	390.11	6879.7388	490.4546	4203.1479	383.2511	0.5643	29.8825
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	66c6b90b-8ee9-433e-b34c-a693c8fbd2d0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	806.73	824.39	6422.8174	467.2366	4212.4731	381.8839	0.6253	28.6513
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d2dd7147-110c-455f-a6bc-9f104102f72b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	849.63	405.57	3503.6235	584.5269	3162.8171	366.1897	0.5111	28.9341
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7ab3b063-8353-423f-b139-569c41434aeb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	800.07	375.85	2541.5376	532.1828	3191.0537	370.2452	0.6737	25.7796
