Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	df15d13c-b09e-4373-ab1f-d9759cec832d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	379.7	630.46	3249.5132	377.2105	4615.9473	318.6257	0.6829	23.6561
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	bf49e177-e336-4550-aea3-029da8ba8524	Detection		NeuN: Ignore*	Root object (Image)	Polygon	919.48	554.49	3433.5642	372.9615	7188.9487	321.3723	0.5558	24.7853
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e485f2b3-8c5b-49f0-a304-ebe39dd91574	Detection		NeuN: Ignore*	Root object (Image)	Polygon	482.72	391.2	2030.1052	334.1974	3347.092	321.3656	0.678	23.6366
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	3e56a08a-634c-4fea-8b21-d033cf3bde8a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	747.23	496.89	2767.7014	383.7792	3762.7144	319.1229	0.6046	25.6564
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b7a67424-71e6-4b94-b17e-9f85b9968e1d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	973.7	570.17	6985.519	344.8481	5871.5444	318.122	0.5488	26.8765
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b4ea490d-e103-4eff-af18-ed741660b40d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	714.22	602.22	1653.0133	256.8667	4188.3198	317.1288	0.6894	22.5564
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a198525d-7bf5-4e8d-8ec8-2fc1a8d495f1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	1012.2	751.59	3569.9868	409.5	8805.8154	316.876	0.6514	23.6634
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8c323fa8-3b74-46dd-911c-0726e1ae02d3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	802.51	438.62	3436.0129	323.8831	3268.3376	316.2637	0.5243	25.9412
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	96f8ac90-b549-43bd-81f5-f4d2bbf15cb0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	473.35	810.16	2207.1538	351.5385	4359.9614	316.3668	0.6042	25.6813
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5eb7a9cc-1d35-45ff-a918-44df9869e934	Detection		NeuN: Ignore*	Root object (Image)	Polygon	496.3	617.29	2841.8667	317.7067	4769.8535	316.2531	0.6435	25.9426
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2b8b6140-ca51-4bde-b54c-a3a8128d4a5c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	816.59	569.55	8579.0996	389.1	6978.1377	315.4987	0.6322	24.4575
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a4d74e36-79ac-4fca-8710-ac52a907c322	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	783.83	635.6	6028.9863	301.1111	3699.1943	314.122	0.6448	23.512
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9dfc0d74-b644-4f9a-b69b-be5370b08998	Detection		NeuN: Ignore*	Root object (Image)	Polygon	367.85	667.88	1931.2	352.0133	3841.9866	313.4876	0.6333	27.0639
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0acbe039-e3b5-4544-94b2-7ec34b65ebf2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	765.99	627.37	4230.6753	321.8182	4419.4937	309.8885	0.6489	22.6126
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	224419a2-53d9-46f2-ae11-d8c810530099	Detection		NeuN: Ignore*	Root object (Image)	Polygon	366.34	541.34	2009.64	376.2933	4864.8398	309.5166	0.6229	25.0915
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d5a99cef-9005-4ce7-9e2e-0b33b19adca7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	1007.3	733.95	3694.2603	462.3151	12946.4385	308.8764	0.6289	24.1902
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9bf5412f-f2ec-407d-bfc5-a192422622e8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	423.45	540.28	2086.8767	375.3836	3295.7534	309.1113	0.7061	22.1405
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5b0eba42-fb48-4afc-8c63-2b4b905427eb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	607.46	892.89	2102.0564	285.7324	5574.1973	308.6202	0.6813	24.443
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	fc27d97a-f0ee-430b-8b9c-d8b53d8674b0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	578.5	634.11	1667.04	261.4133	3766.0667	307.1147	0.5971	23.5042
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	251b7dee-1df8-4501-8331-3fb25c5397e8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	822.87	528.05	7321.8613	359.4167	6293.5137	306.3666	0.6487	23.6913
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f0781c07-df59-4a01-a1ae-6b99450829d4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	468.58	930.02	2308.3	413.0428	6628.9429	305.8707	0.6812	23.0472
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9be98efb-b694-48cc-93f7-c8f3782a77f1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	759.35	392.19	2272.7703	393	7089.5405	305.5076	0.5558	24.6858
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d4f44f58-507f-4983-ab5f-653a9fa31a3d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	716.99	769.8	2349.0532	299.76	2344.04	305.3806	0.6032	26.5717
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	cbe44aa5-1adb-4a95-a1a8-729a34776408	Detection		NeuN: Ignore*	Root object (Image)	Polygon	883.86	688.64	3827.3286	335.7429	4921.2573	303.6251	0.651	23.2872
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5f2986b4-ad0d-4593-9927-6ba1889caf8f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	817.35	471.9	4881.959	297.0411	4084.2739	302.2483	0.6251	23.8369
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2c485207-c77d-4426-a278-0c6c2c1e7e0a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	748.11	700.26	2871.6057	267.4789	4662.6621	300.9864	0.6082	26.3485
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	daf2b547-a4e3-43f7-b093-fa4cf8318436	Detection		NeuN: Ignore*	Root object (Image)	Polygon	569.75	917.69	2397.2817	364.2958	7553.1128	300.0128	0.6019	25.48
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	804176f9-88e0-4315-8cf5-67deb46299bb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	328.23	565.4	2193.5466	464.4933	6806.1201	299.6103	0.6937	21.9813
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d472da1a-9897-4430-8bb7-6edfb358266b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	957.16	583.43	5731.2837	405.7027	5433.7432	297.6168	0.6374	23.5091
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	c2b0d50e-3f4e-4a86-8ad5-dfdc74e92396	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	847.51	1092.3	5119.2065	337.1746	4072.3967	265.8691	0.4928	26.0756
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	815aa6ca-e456-414e-aa21-3c6d9b8cbb1b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	356.28	689.06	2688.103	330.5588	5874.5293	294.5008	0.6663	21.1564
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9b8f824a-a174-4232-bd50-2bb43937029f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	440.88	918.22	1622.9572	355.8857	3917.7715	293.636	0.4656	28.5231
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9a01ca6c-abb5-4c99-a0fb-d865f99db282	Detection		NeuN: Ignore*	Root object (Image)	Polygon	860.48	835.55	3002.877	352.3385	2669.2615	293.1299	0.6316	25.4614
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	7660e021-52a8-4e40-b151-93e29d89db6d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	896.19	936.37	2538.8872	308.8169	9282.7891	292.0039	0.3528	34.7002
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0df04545-b44c-4313-9fbc-ab883fc6bd99	Detection		NeuN: Ignore*	Root object (Image)	Polygon	351.01	569.17	3640.4285	335.6714	5710.0142	290.2478	0.5588	25.6764
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	dbc8d750-5a2e-42d4-b232-080a9ba80b9d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	711.06	438.67	4983.5371	281.3284	2962.6865	289.3624	0.576	26.051
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0ab47220-e156-40d5-8fe9-2fc346efb789	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	886.92	600.81	7705.377	391.0145	10517.6084	283.608	0.5993	23.4811
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	788b463d-eb8c-4458-9928-a371d67d2588	Detection		NeuN: Ignore*	Root object (Image)	Polygon	404.73	744.88	2613.9429	361.2143	7229.043	285.4789	0.6622	21.8415
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	fc0345d3-8ad4-41e3-8d62-1128d53dd82a	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	891.44	921.62	6450.8652	343.1154	8189.5576	209.9789	0.5133	24.1673
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9a314683-9d50-4228-aa03-dc5c0de81b59	Detection		NeuN: Ignore*	Root object (Image)	Polygon	568.95	898.65	2046.5374	360.3582	6649.7759	276.959	0.6184	23.9281
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	08413f86-916a-4a0e-b72f-fbb88370d6dd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	785.56	822.62	3972.1343	411.4627	6678.8208	282.6116	0.6286	23.8373
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	617c66ab-52a7-4755-9a58-c653fce5b198	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	544.07	827.09	4607.1343	291.4179	2479.4924	282.6256	0.6146	23.5035
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e38b7510-60ae-4467-b6ab-1c7ef739b2be	Detection		NeuN: Ignore*	Root object (Image)	Polygon	606.03	593.93	1735.4412	257.0294	2963.1323	282.2576	0.682	22.3273
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f4bfe5c4-4e54-4e98-bf61-f99a99832567	Detection		NeuN: Ignore*	Root object (Image)	Polygon	907.69	784.05	2709.6572	1627.7	6205.9858	280.3738	0.6078	24.2782
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5097e2fb-b04b-4c82-9318-c2111f917fa6	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	666.16	401.68	6672.1748	414.25	7578.625	170.5358	0.5033	19.8869
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ab6a50f1-61ce-4e82-abfe-58290744dc59	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	907.52	599.52	11505.1973	348.2727	7691.2578	275.5953	0.6406	21.9878
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2982eaac-f99b-43fe-bd1f-336f8459ae56	Detection		NeuN: Ignore*	Root object (Image)	Polygon	665.64	577.71	3647.0442	322.0735	3514.603	274.7407	0.6152	22.8771
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	78f3e62d-7c77-496a-87d0-1121d010d9ae	Detection		NeuN: Ignore*	Root object (Image)	Polygon	371.5	453.3	3345.1538	393.0308	4228.9692	271.352	0.5424	27.6807
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ccc12baa-72ec-4875-9307-66dd896fd0df	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	852.96	586.19	15462.6406	358.6719	7619.3438	269.8618	0.6761	22.6383
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	51455e9c-88f7-4c63-ae45-06052fc8219f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	810.39	600.71	3444.1323	465.8088	4634.1177	268.0121	0.6116	23.9289
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a11b5389-0108-411e-9a1b-06d79fb66c11	Detection		NeuN: Ignore*	Root object (Image)	Polygon	727.86	588.54	3492.7385	290.2769	5459.7998	267.8712	0.6363	22.1888
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	df9ca5f6-694d-4e3b-b5b5-5dfec9278a6a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	424.53	559.53	1812.1406	338.7188	1461.9688	267.1299	0.6478	21.0779
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9654c81f-d5a0-443f-b5c9-e32631ec2e14	Detection		NeuN: Ignore*	Root object (Image)	Polygon	578.14	882.83	2135.7231	340.9846	5418.123	265.8739	0.5407	25.0608
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	349b607a-c381-4035-8117-e8848b1b45c2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	431.39	970.58	4795.8794	329.1897	6519.7588	265.2603	0.7019	22.1947
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	92e324be-63a4-4fd3-a5ac-16bb6e4f885b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	756.43	741.5	3861.918	283.8033	7476.4097	263.7496	0.6372	23.2685
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1805b240-4b85-49e0-af87-ec56c1489561	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	528.15	819.03	4279.1904	327.8413	2858.6667	262.6283	0.5572	25.1279
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	749f340c-e1fc-4fdb-af21-01f7e5313da5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	771.6	449.86	2761.5967	359.3548	7519.8228	261.1177	0.673	21.303
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	743c458c-cbd4-4872-ac35-75263f015082	Detection		NeuN: Ignore*	Root object (Image)	Polygon	482.58	685.37	2303.0938	298.1562	1990.8125	261.8918	0.6892	21.0084
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5666efa4-f6bf-4099-a59b-41ea89b65c38	Detection		NeuN: Ignore*	Root object (Image)	Polygon	551.3	621.14	1391.6875	235.9375	2671.25	261.8639	0.6143	21.6727
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	57a91ade-aa4c-42bd-858e-3768306116a3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	908.93	822.72	5219.8501	377.9	5422.1001	260.4937	0.4279	27.5013
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	683d8fdd-dca1-4c17-b56f-46ad0910b5ac	Detection		NeuN: Ignore*	Root object (Image)	Polygon	818.84	1103.1	2246.7144	472.2064	4115.5713	259.7397	0.6463	23.6119
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f08d1282-d40b-49b0-b031-1066591d93bf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	892.98	707.56	2593.2542	361.2712	4155.8813	243.2511	0.5925	21.6623
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0c2d830c-36d3-4f01-b82c-e575d3ede1e0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	761.78	509.8	4773.7417	429.1129	3919.2903	255.6398	0.6761	21.4829
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d370b956-6caf-4f2d-b45a-9ff6ef098666	Detection		NeuN: Ignore*	Root object (Image)	Polygon	365.35	855.17	2395.8333	354.4833	9281.2168	254.9945	0.6274	20.6458
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8df63b61-836b-450b-a7c6-738edb8f1b71	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	934.77	714.4	4709.4097	375.2131	3143.9016	252.6326	0.5462	22.7275
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f09cb484-b4b4-4dc8-9e6d-15a2a1214718	Detection		NeuN: Ignore*	Root object (Image)	Polygon	895.65	809.1	3691.3	383.8833	7351.7666	251.5089	0.6097	23.314
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8a7ca8fb-aa3a-40d0-9d06-e641daf868b1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	372.69	688.97	3748.7097	382.1935	4211.3872	243.4486	0.639	22.0176
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	744389c0-40af-4688-a33d-d4ca9f9eed72	Detection		NeuN: Ignore*	Root object (Image)	Polygon	764.32	593.57	1884.1754	282.9649	4267.4736	247.5018	0.6748	20.4313
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	cf7c9562-3de9-434b-a14c-a5e67c06d68d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	786.32	651.96	6145	343.1321	4736.8491	247.2374	0.7096	20.0451
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1f979119-97db-44e5-9d65-7dbc47c0dcb7	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	946.77	820.16	7209.3711	449.0161	9473.5	245.2427	0.6278	21.0588
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	c3e0ec3b-8d3b-4cf6-8acd-4632ea567645	Detection		NeuN: Ignore*	Root object (Image)	Polygon	586.03	867.45	3363.4575	354.2203	3226.2034	241.7576	0.6024	22.4724
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8d48bf19-722b-46b8-9a4d-cf2553855508	Detection		NeuN: Ignore*	Root object (Image)	Polygon	533.93	356.98	2543.5615	408.6842	5236.3335	240.9867	0.573	25.0005
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	adcb6c1a-e9fd-49a9-9b22-98ac44b70a88	Detection		NeuN: Ignore*	Root object (Image)	Polygon	856.73	985.38	2285.0364	338.8546	3537.5818	241.4895	0.6602	21.5057
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	524beada-925e-422a-a945-976a52d685f7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	936.72	735.25	3452.5	361.9464	4779.8213	241	0.6958	20.305
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5e0289a4-2a15-408c-9817-8a8c488e83b0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	588.27	905.62	3404.5186	240.2037	3869.2964	239.2216	0.5363	25.5471
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	88695257-759a-4f7c-af0c-d329071ad9e3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	983.73	590.86	2954.0667	336.1833	6958.3667	239.6276	0.6427	21.2884
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	63fdc0ed-b402-41b2-af63-11cedbc0f0ba	Detection		NeuN: Ignore*	Root object (Image)	Polygon	416.09	577.3	2561.3928	326.75	1922.125	238.0103	0.6653	19.2397
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	4ca5fd71-7b4b-4070-bb5d-4c72aff04095	Detection		NeuN: Ignore*	Root object (Image)	Polygon	839.09	755	2760.158	277.4386	5351.7368	238.4922	0.6622	20.1568
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	79600519-b83b-4606-8530-d4cc3b0f247a	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	748.6	383.6	7174.1787	368.3571	7894.5537	237.8735	0.5753	23.6792
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	cb4624a9-371a-41cb-992a-a9c896ebf847	Detection		NeuN: Ignore*	Root object (Image)	Polygon	988.83	559.94	3479.5178	414.7857	5870.0356	231.3693	0.5311	24.8248
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0c9b7498-0c87-4248-880c-5d4a27d714d5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	878.28	471.52	2716.0942	299.4906	4528.1318	229.6235	0.5285	24.4196
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1710831c-c093-4af6-b470-3eba918d8d7c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	777.59	619.05	3721.1482	260.537	4032.2964	229.7456	0.5927	23.9263
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	00846f1f-cb40-4779-8ea4-623c1dcd014a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	388.53	411.2	2528.1538	381.1923	4856.769	228.8699	0.5148	26.8542
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	3b0106ee-a114-42e6-82f6-bb6a7ba44b76	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	784.37	582.84	5292.2856	265.0714	6527.5356	227.7453	0.6232	22.7427
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	21430877-4f28-4c21-8770-61158be46a2a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	878.42	786.5	3960.1731	279.4615	4760.231	225.9897	0.6336	21.7849
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	df3e6f0c-1066-4685-8da0-cdc7c9e2ac8b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	391.04	449.01	2084.7593	438.7963	2289.426	225.6214	0.62	22.8317
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d432fd0f-d102-4650-868d-ed339084fce1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	604.88	871.37	2604.1509	312.566	4692.6416	223.9993	0.6328	22.3268
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	fc4c942c-90b7-4d71-b949-274b737c6610	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	848.41	1042.3	4203.6924	407.9231	5720.1348	205.726	0.5885	20.7984
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	051626c5-fb90-4aca-9fc0-6a5ca75a9dd7	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	787.73	565.55	6119.3921	293.4902	7717.3335	221.381	0.6394	22.4994
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	39a84cdf-cfd9-4b0c-9214-f590d9a2839b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	820.93	496.61	4160.585	363.3585	7312.396	220.3896	0.6363	21.9726
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0419c620-73cf-4567-b0ac-83c7ff231714	Detection		NeuN: Ignore*	Root object (Image)	Polygon	739.03	627.34	1692.8	319.16	4894.5801	218.6076	0.5736	21.7993
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	23ace3d3-81ce-4e75-9d1d-1c9a2cc247eb	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	1036.5	674.85	8102.1455	325.3273	6183.6909	216.4897	0.4999	25.8532
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8765976c-c070-442f-83a7-16e429c1c3bd	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	536.4	593	7092.896	265.3542	4302.521	215.6089	0.5765	23.6369
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	fc15e190-24a3-43ac-9f75-d2e294c7866d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	401.24	414.46	2623.4807	424.4038	11579.1543	215.1312	0.6255	20.9913
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	4f03d49f-6c1e-43ed-a2ec-7005d1ad8344	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	778.09	539.15	5210.0625	299.6042	6980	213.755	0.7244	20.0812
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	776cf041-8696-4c0e-82a9-a6d000d220d9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	883.67	524.39	3376.72	381.22	5330.1401	212.4977	0.6321	19.4081
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	65bfc58c-c83d-47b3-a4f7-ae6de4d068d1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	734.41	647.24	2632.0588	294.7255	5239.686	212.509	0.6516	18.2352
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	3812506f-bd3b-411e-9212-692feaca3f84	Detection		NeuN: Ignore*	Root object (Image)	Polygon	431.72	782.71	2498.3479	326.5217	5861.7173	212.2577	0.7127	19.8097
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b64b1f7a-da8f-423a-80af-c48753510b80	Detection		NeuN: Ignore*	Root object (Image)	Polygon	428.05	878.64	2915.8979	370.8163	7643.3062	210.7504	0.5389	21.3928
