Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	12ff14cb-3174-42f6-898a-27809802ef74	Detection		Ignore*	Root object (Image)	Polygon	930.13	182.34	1179.4348	308.6522	764.3478	114.7557	0.6454	14.9866
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	1962b3b7-f471-4b2f-bacd-661aa5231e81	Detection		NeuN: Ignore*	Root object (Image)	Polygon	939.85	710.08	1324.1154	368.2692	2612.0386	113.9964	0.6167	15.8113
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d28e14d0-aa46-4db2-9511-1d5e4493b863	Detection		NeuN: Ignore*	Root object (Image)	Polygon	420.64	519.33	1773.7391	397.8696	2410.0435	111.0031	0.7143	13.3584
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	bc85382a-ca8a-464c-aaeb-c511f18557be	Detection		Ignore*	Root object (Image)	Polygon	822.91	1049.9	1432.2693	265.7308	336.7308	111.3647	0.5985	17.2708
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	daebe908-a54f-4257-9057-8ac23ee276fa	Detection		NeuN: Ignore*	Root object (Image)	Polygon	400.22	869.35	1371	312.6956	1781.5652	106.126	0.6335	16.5666
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	f4934a10-3190-4d98-a769-472839325258	Detection		NeuN: Ignore*	Root object (Image)	Polygon	671.47	460.27	1242.4546	349.7273	3289.5454	99.9876	0.6362	13.97
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	297fc2ae-9ab6-4691-bd03-3aa74603787b	Detection		Ignore*	Root object (Image)	Polygon	941.41	179.58	958.6364	236.0909	488.7727	90.9967	0.4914	17.1106
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	204e9bc8-b26f-45c4-91da-250ea194aa81	Detection		Ignore*	Root object (Image)	Polygon	851.08	284.78	1238.1052	361.1579	427.1053	83.4912	0.5126	15.2022
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	21ad535f-b329-4d3b-822d-1d55cc024c03	Detection		NeuN: Ignore*	Root object (Image)	Polygon	301.39	780.68	2055.2222	584.8333	3704.1111	82.3799	0.6472	14.2132
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	e79b8ddc-892e-4fae-9d80-93b055fc9f88	Detection		Ignore*	Root object (Image)	Polygon	871.07	181.24	1094.0555	282.7778	657.0555	80.3705	0.6257	12.6231
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	10cea6d1-5701-43c0-829f-50c378e32aa0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	414.87	535.7	1794.7333	1371	4283.2002	78.0038	0.736	11.8539
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d6e3e39b-ca62-42ec-b834-cd5f6c2e2e86	Detection		NeuN: Ignore*	Root object (Image)	Polygon	887.03	183.52	1496.4	370.7333	951.7333	74.1318	0.6264	12.1768
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	1a907951-9a11-4831-ab09-6f344e98b063	Detection		NeuN: Ignore*	Root object (Image)	Polygon	618.45	509.19	1298.2778	306.6111	1543.9445	74.1229	0.6065	12.1024
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	381cc8b5-37cf-421c-9b68-051d331f2992	Detection		NeuN: Ignore*	Root object (Image)	Polygon	874.23	859.25	1287.5294	296.6471	1365.8823	73.8976	0.6269	13.604
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	b2425f98-d570-423a-b781-8bdf105d4c1f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	372.64	526.64	1562.8667	324.0667	1840	65.3725	0.7311	10.1713
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	b3574aa3-d118-4631-8ed7-980ffd4ba6c8	Detection		Ignore*	Root object (Image)	Polygon	888.76	213.39	1369.4166	355.9167	808.5	58.6167	0.5176	11.7021
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	b086fd4a-b5bc-44e1-b9fa-331100a0740c	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	454.63	809.3	1483.3636	5214.0908	1385.8182	58.3728	0.74	9.4799
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	52a513f2-8b36-4f08-9350-b31bc96c74ca	Detection		NeuN: Ignore*	Root object (Image)	Polygon	735.67	388.32	1285	276.125	3081.375	40.2421	0.7198	8.4985
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	5ded9bf4-502c-4ee6-8d1e-2699fb64d29a	Detection		Ignore*	Root object (Image)	Polygon	949.4	159.58	833.6667	225.8333	488.8333	33.2532	0.6975	8.5441
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	aed80a09-f94e-4a58-aad5-914137b9a66f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	356.46	613.06	879	262	1896.6666	31.3694	0.6442	8.2018
